uid,isFraud
10595_-346.0,0
10595_-348.0,0
10595_-353.0,0
10595_-354.0,0
10595_-361.0,0
10595_-368.0,0
10595_-376.0,0
10595_-383.0,0
10595_-384.0,0
10595_-389.0,0
10595_-395.0,0
10595_-396.0,0
10595_-397.0,0
10595_-398.0,0
10595_-402.0,0
10595_-404.0,0
10595_-407.0,0
10595_-411.0,0
10595_-412.0,0
10595_-418.0,0
10595_-55.0,0
10595_-64.0,0
10595_-76.0,0
10595_-84.0,0
10595_141.0,0
10595_142.0,0
10595_174.0,0
10595_186.0,0
10595_213.0,0
10595_215.0,0
10595_218.0,0
10595_236.0,0
10595_239.0,0
10595_241.0,0
10595_251.0,0
10595_252.0,0
10595_257.0,0
10595_259.0,0
10595_261.0,0
10595_271.0,0
10595_278.0,0
10595_293.0,0
10595_295.0,0
10595_298.0,0
10595_300.0,0
10595_301.0,1
10595_304.0,0
10595_319.0,0
10595_321.0,0
10595_326.0,1
10595_328.0,0
10595_329.0,0
10595_33.0,0
10595_336.0,0
10595_339.0,0
10595_340.0,0
10595_345.0,0
10595_348.0,0
10595_350.0,0
10595_353.0,0
10595_367.0,0
10595_371.0,0
10595_373.0,0
10595_374.0,0
10595_375.0,0
10595_377.0,0
10595_379.0,0
10595_380.0,0
10595_382.0,0
10595_386.0,0
10595_389.0,0
10595_98.0,0
10596_386.0,0
105_274.0,0
105_38.0,0
10603_390.0,0
10605_-105.0,0
10605_-107.0,0
10605_-121.0,0
10605_-168.0,0
10605_-173.0,0
10605_-232.0,0
10605_-252.0,0
10605_-301.0,0
10605_-356.0,0
10605_-376.0,0
10605_-392.0,0
10605_-420.0,0
10605_-50.0,0
10605_144.0,0
10605_165.0,0
10605_173.0,0
10605_177.0,0
10605_197.0,0
10605_202.0,0
10605_215.0,0
10605_218.0,1
10605_225.0,0
10605_232.0,0
10605_234.0,0
10605_235.0,0
10605_236.0,0
10605_239.0,0
10605_244.0,0
10605_246.0,0
10605_248.0,0
10605_249.0,0
10605_250.0,0
10605_252.0,0
10605_254.0,0
10605_260.0,0
10605_267.0,0
10605_269.0,0
10605_271.0,0
10605_275.0,0
10605_277.0,0
10605_282.0,0
10605_284.0,0
10605_285.0,0
10605_294.0,0
10605_301.0,0
10605_302.0,0
10605_303.0,0
10605_305.0,0
10605_309.0,0
10605_312.0,0
10605_319.0,0
10605_320.0,0
10605_327.0,0
10605_343.0,0
10605_346.0,0
10605_351.0,0
10605_353.0,0
10605_354.0,0
10605_356.0,0
10605_363.0,0
10605_366.0,0
10605_367.0,0
10605_368.0,0
10605_369.0,0
10605_370.0,0
10605_373.0,0
10605_375.0,0
10605_378.0,0
10605_379.0,0
10605_380.0,0
10605_383.0,0
10605_390.0,0
10605_393.0,0
10605_49.0,0
10605_64.0,0
10605_77.0,0
10605_88.0,0
10607_369.0,0
10609_-320.0,0
10609_-381.0,0
10609_117.0,0
10609_278.0,0
10611_259.0,0
10611_307.0,0
10611_371.0,0
10612_306.0,0
10616_382.0,0
10617_386.0,0
10619_215.0,0
10619_265.0,0
10619_298.0,0
10619_301.0,0
10619_383.0,0
10619_385.0,0
10619_388.0,0
1061_252.0,0
10620_385.0,0
10622_267.0,1
10622_274.0,0
10623_311.0,0
10623_389.0,0
10624_237.0,0
10625_309.0,0
10626_243.0,0
10627_267.0,0
10628_279.0,0
10628_299.0,0
10628_308.0,0
10628_348.0,0
10628_385.0,0
1062_-120.0,0
1062_-153.0,0
1062_-298.0,0
1062_-307.0,0
1062_118.0,0
1062_199.0,0
1062_22.0,0
1062_221.0,0
1062_226.0,0
1062_236.0,0
1062_272.0,0
1062_299.0,0
1062_313.0,0
1062_333.0,0
1062_351.0,0
1062_363.0,0
1062_376.0,1
1062_385.0,0
10630_386.0,0
10631_382.0,0
10632_230.0,0
10632_299.0,0
10632_336.0,0
10634_326.0,1
10634_327.0,1
10634_341.0,0
10634_344.0,1
10635_-245.0,0
10635_-276.0,0
10635_-307.0,0
10635_317.0,0
10636_226.0,0
10637_-275.0,0
10637_-294.0,0
10637_-306.0,0
10637_-317.0,0
10637_-338.0,0
10637_-351.0,0
10637_-354.0,0
10637_-359.0,0
10637_-394.0,0
10637_-409.0,0
10637_-412.0,0
10637_-421.0,0
10637_-423.0,0
10637_218.0,0
10637_339.0,0
10637_35.0,0
10638_393.0,1
10639_-294.0,0
10639_145.0,0
10639_333.0,1
1063_287.0,0
10640_-111.0,0
10640_-172.0,0
10640_220.0,0
10640_254.0,1
10640_255.0,0
10640_256.0,0
10640_263.0,0
10640_271.0,0
10640_305.0,0
10640_318.0,0
10640_319.0,0
10640_336.0,0
10640_351.0,0
10640_368.0,1
10641_-259.0,0
10642_361.0,0
10643_350.0,0
10644_279.0,0
10644_322.0,0
10644_336.0,1
10644_337.0,0
10644_375.0,0
10645_339.0,0
10646_286.0,0
10646_307.0,0
10646_381.0,0
10647_388.0,0
10648_245.0,0
10648_256.0,0
10649_-237.0,0
10649_-244.0,0
10649_-280.0,0
10649_-99.0,0
10649_183.0,0
10649_229.0,1
10649_238.0,0
10649_245.0,0
10649_251.0,0
10649_264.0,0
10649_268.0,0
10649_270.0,0
10649_280.0,0
10649_306.0,0
10649_319.0,0
10649_324.0,0
10649_339.0,0
10649_354.0,1
10649_380.0,0
10649_385.0,0
10649_387.0,0
10649_388.0,0
10649_389.0,0
10649_390.0,0
10651_229.0,0
10652_214.0,0
10652_229.0,0
10653_223.0,0
10653_229.0,0
10653_338.0,0
10653_339.0,0
10653_344.0,0
10653_367.0,0
10653_393.0,0
10654_279.0,0
10654_387.0,0
10654_68.0,0
10655_245.0,0
10655_390.0,0
10656_-275.0,0
10656_-311.0,0
10656_-325.0,0
10656_-345.0,0
10656_229.0,0
10656_237.0,0
10656_321.0,0
10656_353.0,0
10656_359.0,0
10656_385.0,0
10657_-235.0,0
10657_-262.0,0
10657_-285.0,0
10657_-318.0,0
10657_-353.0,0
10657_-393.0,0
10657_266.0,0
10657_302.0,0
10657_309.0,0
10657_330.0,0
10657_381.0,0
10657_384.0,0
10659_-2.0,0
10659_-223.0,0
10659_168.0,0
10659_2.0,0
10659_259.0,0
10659_279.0,0
10659_360.0,0
10659_368.0,1
10659_388.0,0
10659_391.0,0
1065_-189.0,0
1065_388.0,0
10660_311.0,0
10661_370.0,0
10663_257.0,0
10664_-167.0,0
10664_250.0,0
10664_275.0,0
10664_281.0,1
10665_265.0,0
10666_347.0,0
10666_392.0,0
10667_-252.0,0
10667_355.0,0
10667_383.0,0
10668_362.0,0
10669_-272.0,0
10669_-298.0,0
10669_-328.0,0
10669_-362.0,0
10669_-420.0,0
1066_354.0,0
10670_145.0,0
10670_279.0,0
10671_265.0,0
10671_384.0,0
10673_370.0,0
10674_383.0,0
10676_369.0,0
10676_383.0,0
10677_265.0,1
10677_282.0,0
10677_339.0,0
10677_380.0,0
10678_221.0,0
10678_395.0,0
10679_253.0,0
1067_177.0,0
10680_235.0,0
10680_269.0,0
10680_276.0,0
10680_292.0,0
10680_294.0,0
10680_316.0,1
10680_42.0,0
10681_363.0,1
10682_-254.0,0
10682_-345.0,0
10683_237.0,0
10683_292.0,0
10683_342.0,0
10683_40.0,0
10684_386.0,0
10687_219.0,0
10687_228.0,1
10687_284.0,0
10687_391.0,0
10688_295.0,0
1068_-267.0,0
10691_362.0,0
10692_277.0,1
10692_304.0,0
10694_345.0,0
10695_377.0,0
10695_6.0,0
10696_-186.0,0
10697_268.0,0
10697_361.0,0
10697_379.0,0
10697_390.0,0
10699_346.0,0
1069_258.0,0
1069_313.0,0
106_221.0,0
10703_217.0,0
10708_250.0,0
10709_353.0,0
1070_228.0,0
10710_312.0,0
10711_249.0,0
10712_375.0,1
10713_177.0,0
10714_252.0,0
10714_378.0,0
10717_-181.0,0
10717_-193.0,0
10717_190.0,0
10717_208.0,0
10717_229.0,0
10717_230.0,0
10717_252.0,0
10717_270.0,0
10717_311.0,1
10717_369.0,0
10717_370.0,0
10717_393.0,0
10718_-132.0,1
10718_214.0,1
10718_264.0,1
10718_279.0,1
10718_293.0,1
10718_308.0,1
10718_316.0,0
10718_326.0,1
10719_293.0,0
1071_387.0,0
10721_306.0,0
10722_236.0,0
10722_326.0,0
10726_238.0,0
10727_222.0,0
10727_361.0,1
10727_390.0,0
10728_-219.0,0
10728_308.0,0
10730_328.0,0
10731_298.0,0
10733_264.0,0
10734_386.0,0
10735_25.0,0
10736_337.0,0
10739_364.0,1
10740_-344.0,0
10743_-140.0,0
10743_237.0,0
10745_310.0,0
10746_323.0,0
10747_370.0,0
10749_378.0,0
1074_-3.0,0
10750_375.0,0
10752_-334.0,0
10752_202.0,0
10752_291.0,0
10752_374.0,0
10752_379.0,0
10753_-17.0,0
10753_101.0,0
10753_227.0,0
10753_260.0,0
10753_311.0,0
10753_315.0,0
10753_321.0,0
10753_372.0,0
10753_376.0,0
10753_380.0,0
10753_381.0,0
10753_386.0,0
10753_389.0,0
10753_391.0,0
10754_247.0,0
10754_343.0,0
10755_-115.0,0
10755_195.0,0
10755_231.0,0
10755_239.0,0
10756_215.0,0
10756_234.0,0
10756_251.0,0
10756_317.0,0
10756_355.0,0
10756_386.0,0
10756_387.0,0
10758_-212.0,0
10758_219.0,0
10758_263.0,0
10758_332.0,1
10758_343.0,0
10759_185.0,0
10759_258.0,0
10759_3.0,0
10759_330.0,0
10759_341.0,0
10759_349.0,0
10759_354.0,0
10759_372.0,0
10759_375.0,0
10759_390.0,0
1075_-3.0,0
1075_213.0,0
10760_156.0,0
10761_103.0,0
10761_377.0,1
10761_378.0,0
10762_-368.0,0
10762_226.0,0
10762_229.0,0
10762_230.0,0
10762_242.0,0
10762_260.0,0
10762_278.0,0
10762_291.0,0
10762_297.0,0
10762_306.0,0
10762_309.0,0
10762_316.0,0
10762_324.0,0
10762_329.0,0
10762_330.0,1
10762_350.0,0
10762_369.0,1
10762_376.0,0
10762_389.0,0
10763_258.0,0
10763_283.0,1
10763_295.0,0
10763_376.0,0
10763_378.0,0
10763_385.0,0
10765_-101.0,0
10765_299.0,0
10765_309.0,1
10766_160.0,0
10766_284.0,0
10766_385.0,0
1078_-202.0,0
1078_185.0,0
1078_283.0,1
1078_385.0,0
1078_388.0,1
1078_389.0,0
10790_307.0,0
10791_243.0,0
10792_252.0,0
10792_268.0,0
10793_327.0,0
10793_333.0,1
10793_388.0,0
10794_-209.0,0
10794_-278.0,0
10794_149.0,0
10794_154.0,0
10794_212.0,0
10794_257.0,0
10794_260.0,0
10794_267.0,0
10794_292.0,0
10794_296.0,0
10794_307.0,0
10794_320.0,0
10794_323.0,0
10794_337.0,0
10794_352.0,0
10794_378.0,0
10794_379.0,0
10794_382.0,0
10794_389.0,0
10794_391.0,0
10794_393.0,0
10795_-183.0,0
10796_337.0,0
10797_-34.0,0
10797_319.0,0
10797_324.0,0
10798_333.0,1
10798_391.0,1
10799_285.0,0
1079_387.0,1
107_-151.0,0
107_28.0,0
107_377.0,0
10800_354.0,0
10801_-97.0,0
10801_176.0,0
10801_30.0,0
10801_359.0,0
10801_388.0,0
10802_220.0,0
10804_209.0,0
10805_-182.0,0
10805_-76.0,0
10805_106.0,0
10805_19.0,1
10805_213.0,1
10805_216.0,0
10805_220.0,0
10805_231.0,1
10805_251.0,1
10805_253.0,1
10805_256.0,0
10805_257.0,1
10805_281.0,1
10805_286.0,1
10805_289.0,1
10805_320.0,1
10805_331.0,0
10805_343.0,1
10805_356.0,1
10805_370.0,1
10805_374.0,0
10805_385.0,0
10805_388.0,0
10805_394.0,0
10807_392.0,0
10809_383.0,0
10810_263.0,0
10814_-21.0,0
10814_214.0,0
10814_223.0,0
10814_247.0,0
10814_253.0,0
10814_261.0,0
10814_272.0,0
10814_286.0,0
10814_288.0,0
10814_322.0,0
10814_366.0,0
10814_382.0,0
10814_383.0,0
10814_388.0,0
10815_274.0,0
10816_48.0,0
10819_331.0,1
1081_-157.0,1
10820_-236.0,0
10820_140.0,0
10820_146.0,0
10820_238.0,0
10820_239.0,0
10820_244.0,0
10820_280.0,0
10820_332.0,0
10820_339.0,0
10820_348.0,0
10820_358.0,0
10820_365.0,0
10820_369.0,0
10820_385.0,0
10820_55.0,0
10821_-186.0,0
10821_231.0,0
10821_232.0,0
10822_287.0,0
10822_335.0,0
10822_346.0,0
10822_377.0,0
10822_382.0,0
10822_385.0,0
10823_178.0,0
10823_77.0,0
10825_115.0,0
10825_200.0,0
10825_263.0,0
10825_295.0,0
10825_375.0,0
10825_382.0,0
10826_242.0,0
10826_361.0,0
10827_-198.0,0
10827_-340.0,0
10827_209.0,0
10827_221.0,0
10827_236.0,0
10827_243.0,0
10827_271.0,0
10827_29.0,0
10827_294.0,0
10827_334.0,0
10827_350.0,1
10827_357.0,0
10827_368.0,0
10827_386.0,0
10827_389.0,0
10827_394.0,0
10827_95.0,0
10828_113.0,0
10828_268.0,0
10829_118.0,0
10829_234.0,0
10829_238.0,0
10829_251.0,0
10829_351.0,0
10829_389.0,0
10829_76.0,0
10829_94.0,0
10830_213.0,0
10830_238.0,0
10830_322.0,0
10830_323.0,0
10830_335.0,0
10831_-246.0,0
10831_-279.0,0
10831_-333.0,0
10831_-359.0,0
10831_-60.0,0
10832_-126.0,0
10832_-142.0,0
10832_-237.0,0
10832_-272.0,0
10832_-51.0,0
10832_196.0,0
10832_235.0,0
10832_240.0,0
10832_252.0,0
10832_254.0,0
10832_268.0,0
10832_270.0,0
10832_272.0,0
10832_279.0,0
10832_288.0,0
10832_334.0,0
10832_341.0,0
10832_364.0,0
10832_394.0,0
10832_41.0,0
10833_129.0,0
10833_378.0,0
10834_-275.0,0
10834_-6.0,0
10834_-72.0,0
10834_132.0,0
10834_187.0,0
10834_238.0,0
10834_248.0,0
10834_259.0,0
10834_265.0,0
10834_270.0,0
10834_280.0,0
10834_295.0,0
10834_299.0,0
10834_314.0,0
10834_350.0,0
10834_355.0,0
10834_371.0,0
10834_385.0,1
10834_386.0,0
10834_93.0,0
10835_213.0,0
10835_225.0,0
10835_389.0,0
10836_-173.0,0
10836_227.0,0
10836_299.0,0
10836_373.0,0
10836_385.0,0
10836_393.0,0
10837_-188.0,0
10837_130.0,0
10837_221.0,0
10837_294.0,0
10837_304.0,0
10837_312.0,0
10837_370.0,0
10837_57.0,0
10838_-222.0,0
10838_-254.0,0
10838_-273.0,0
10838_217.0,0
10838_32.0,0
10838_336.0,0
10838_370.0,0
10838_383.0,0
10839_140.0,0
10839_188.0,1
10839_234.0,0
10839_265.0,0
10839_385.0,0
10839_56.0,0
10839_86.0,0
1083_-3.0,0
10841_126.0,0
10841_318.0,0
10842_335.0,0
10844_215.0,0
10844_241.0,0
10844_345.0,0
10844_373.0,0
10845_152.0,0
10845_159.0,0
10846_239.0,0
10846_270.0,0
10846_282.0,0
10846_300.0,0
10846_328.0,0
10846_356.0,0
10846_358.0,0
10846_367.0,0
10846_368.0,0
10847_244.0,0
10848_-159.0,0
10848_227.0,0
10849_251.0,1
10849_343.0,0
10850_214.0,0
10850_266.0,0
10850_341.0,0
10851_303.0,0
10852_-183.0,0
10852_-352.0,0
10852_-373.0,0
10852_240.0,0
10852_291.0,0
10852_297.0,0
10853_294.0,0
10855_-254.0,0
10855_-28.0,0
10857_341.0,0
10857_345.0,0
10857_368.0,0
10858_-263.0,0
10858_121.0,0
10858_174.0,0
10858_217.0,0
10858_321.0,0
10858_375.0,0
10858_394.0,0
10859_210.0,0
10859_244.0,0
10859_275.0,0
10859_286.0,0
10859_296.0,0
10859_309.0,0
10859_314.0,0
10859_356.0,0
1085_369.0,1
10860_-278.0,0
10860_230.0,0
10860_245.0,0
10860_249.0,0
10860_257.0,0
10860_275.0,0
10860_300.0,0
10860_34.0,0
10860_340.0,0
10860_371.0,0
10861_330.0,0
10862_225.0,0
10862_233.0,0
10862_393.0,0
10863_159.0,0
10864_379.0,0
10864_392.0,0
10866_-51.0,0
10866_355.0,0
10867_152.0,0
10867_260.0,0
10867_366.0,0
10869_224.0,0
10869_266.0,0
10869_343.0,0
10869_365.0,0
1086_369.0,0
10870_330.0,0
10871_258.0,0
10871_283.0,0
10871_338.0,0
10871_340.0,0
10871_371.0,0
10872_230.0,0
10873_319.0,0
10874_249.0,0
10874_59.0,0
10875_371.0,0
10877_270.0,0
10878_294.0,0
10879_239.0,0
10879_252.0,0
10879_316.0,0
10879_328.0,0
10879_329.0,0
10879_354.0,0
10879_364.0,0
10879_367.0,0
10879_386.0,0
10881_248.0,0
10881_267.0,0
10882_367.0,0
10883_217.0,0
10883_220.0,0
10883_223.0,0
10883_231.0,0
10883_233.0,0
10883_236.0,0
10883_237.0,0
10883_242.0,0
10883_259.0,0
10883_267.0,0
10883_284.0,0
10883_298.0,0
10883_301.0,0
10883_328.0,0
10883_335.0,0
10883_336.0,1
10883_356.0,0
10883_365.0,0
10883_375.0,0
10883_386.0,0
10884_217.0,0
10884_263.0,0
10884_362.0,0
10884_366.0,0
10885_287.0,0
10885_296.0,0
10885_330.0,0
10885_345.0,0
10885_388.0,0
10886_386.0,0
10888_264.0,0
10888_352.0,0
10889_309.0,0
10890_225.0,0
10890_226.0,0
10890_232.0,0
10890_247.0,0
10890_267.0,0
10890_270.0,0
10890_276.0,0
10890_280.0,0
10890_282.0,0
10890_350.0,0
10890_354.0,0
10890_362.0,0
10890_365.0,0
10890_366.0,0
10890_367.0,0
10890_386.0,0
10890_390.0,0
10891_239.0,0
10892_232.0,0
10892_304.0,0
10892_320.0,0
10892_348.0,0
10894_228.0,0
10895_270.0,0
10895_332.0,0
10895_342.0,0
10895_352.0,0
10895_355.0,0
10895_377.0,0
10895_378.0,0
10896_373.0,0
10897_171.0,0
10897_188.0,0
10897_190.0,0
10897_215.0,0
10897_227.0,0
10897_228.0,0
10897_242.0,0
10897_247.0,0
10897_307.0,0
10897_315.0,0
10897_322.0,0
10897_337.0,0
10897_370.0,0
10897_371.0,0
10897_373.0,0
10897_375.0,0
10897_377.0,0
10898_242.0,0
10898_327.0,0
10898_382.0,0
10899_327.0,0
10899_338.0,0
1089_236.0,0
1089_354.0,0
10900_262.0,0
10901_157.0,0
10901_211.0,0
10901_243.0,0
10901_285.0,0
10901_355.0,0
10901_386.0,0
10902_235.0,0
10902_279.0,0
10902_350.0,0
10902_366.0,0
10902_368.0,0
10902_391.0,0
10903_383.0,0
10904_384.0,0
10905_221.0,0
10906_-137.0,0
10907_156.0,0
10907_277.0,0
10907_347.0,0
10907_352.0,0
10908_224.0,1
10909_-132.0,0
10909_-248.0,0
10909_-296.0,0
10909_-328.0,0
10909_-362.0,0
10909_-366.0,0
10909_-396.0,0
10909_-403.0,0
10909_-416.0,0
10909_104.0,0
10909_124.0,0
10909_144.0,0
10909_152.0,0
10909_226.0,0
10909_237.0,0
10909_238.0,0
10909_240.0,0
10909_242.0,0
10909_247.0,0
10909_253.0,0
10909_264.0,0
10909_267.0,0
10909_277.0,0
10909_290.0,0
10909_300.0,0
10909_317.0,0
10909_351.0,0
10909_352.0,0
10909_354.0,0
10909_363.0,0
10909_365.0,0
10909_368.0,0
10909_371.0,0
10909_373.0,0
10909_376.0,0
10909_384.0,0
10909_386.0,1
10909_387.0,0
10909_392.0,0
10909_394.0,0
10910_365.0,0
10911_350.0,0
10914_255.0,0
10915_243.0,0
10916_382.0,0
10917_390.0,0
10918_228.0,0
10919_385.0,0
1091_-171.0,0
1091_-62.0,0
1091_-96.0,0
1091_1.0,0
1091_120.0,0
1091_17.0,0
1091_179.0,0
1091_205.0,0
1091_213.0,0
1091_217.0,0
1091_230.0,0
1091_240.0,0
1091_253.0,0
1091_272.0,0
1091_276.0,0
1091_289.0,0
1091_297.0,0
1091_314.0,0
1091_323.0,0
1091_330.0,0
1091_337.0,0
1091_351.0,0
1091_363.0,0
1091_380.0,0
1091_383.0,0
1091_384.0,0
1091_385.0,0
1091_387.0,0
1091_390.0,0
1091_394.0,0
1091_72.0,0
1091_97.0,0
10920_219.0,0
10923_390.0,0
10925_285.0,0
10926_311.0,1
10926_347.0,0
10926_395.0,0
10929_261.0,0
10930_395.0,0
10931_-8.0,0
10931_120.0,1
10931_271.0,0
10931_275.0,0
10931_314.0,0
10931_333.0,0
10931_340.0,0
10931_361.0,0
10931_365.0,0
10931_375.0,0
10931_380.0,0
10932_-233.0,0
10932_133.0,0
10932_314.0,0
10932_380.0,0
10935_210.0,1
10935_373.0,0
10936_287.0,1
10936_99.0,0
10938_-250.0,0
10939_-1.0,0
10939_-154.0,0
10939_-233.0,0
10939_136.0,0
10939_170.0,0
10939_215.0,0
10939_236.0,0
10939_257.0,0
10939_263.0,0
10939_283.0,0
10939_304.0,0
10939_306.0,0
10939_308.0,0
10939_314.0,0
10939_322.0,0
10939_340.0,0
10939_352.0,0
10939_354.0,0
10939_355.0,0
10939_368.0,0
10939_369.0,0
10939_373.0,0
10939_374.0,0
10939_376.0,0
10939_389.0,0
10939_390.0,0
10939_64.0,0
1093_245.0,0
10943_-107.0,0
10943_227.0,0
10945_-154.0,0
10945_-367.0,0
10945_-400.0,0
10946_328.0,0
10946_347.0,0
10948_382.0,0
1094_1.0,0
10951_376.0,0
10952_384.0,0
10954_386.0,0
10957_327.0,0
10960_242.0,0
10960_246.0,0
10961_379.0,0
10962_214.0,0
10962_251.0,1
10962_290.0,0
10962_297.0,0
10962_309.0,0
10962_332.0,0
10962_352.0,0
10962_366.0,1
10962_367.0,0
10962_391.0,0
10962_86.0,0
10963_230.0,0
10963_330.0,0
10963_383.0,0
10964_295.0,0
10964_344.0,0
10965_140.0,0
10965_223.0,0
10965_225.0,0
10965_246.0,1
10965_252.0,0
10965_274.0,0
10965_306.0,1
10965_334.0,0
10965_347.0,0
10965_352.0,0
10965_376.0,0
10965_378.0,0
10965_382.0,0
10965_383.0,0
10965_388.0,0
10965_393.0,0
10966_312.0,0
10967_245.0,0
10968_268.0,0
10968_330.0,0
10969_367.0,0
1096_243.0,0
10970_196.0,0
10970_221.0,0
10970_250.0,0
10970_258.0,0
10970_368.0,0
10970_387.0,0
10971_335.0,0
10972_317.0,0
10973_222.0,0
10974_314.0,0
10975_-243.0,0
10975_-271.0,0
10975_-272.0,0
10975_-283.0,0
10975_-301.0,0
10975_-302.0,0
10975_-331.0,0
10975_-359.0,0
10975_222.0,0
10975_314.0,0
10975_359.0,0
10975_365.0,0
10975_38.0,0
10977_347.0,0
10979_158.0,0
10979_302.0,0
1097_-300.0,0
1097_-330.0,0
1097_-362.0,0
1097_-419.0,0
1097_296.0,0
10981_-215.0,0
10981_197.0,0
10981_209.0,0
10981_275.0,0
10981_291.0,0
10981_318.0,0
10981_321.0,0
10981_323.0,0
10981_348.0,0
10981_354.0,1
10981_360.0,0
10981_363.0,0
10981_364.0,0
10981_387.0,0
10981_393.0,0
10982_338.0,0
10986_220.0,0
10988_312.0,0
10988_337.0,0
10989_298.0,0
1098_359.0,0
10990_310.0,0
10992_378.0,0
10993_336.0,0
10996_-213.0,0
10996_281.0,0
10996_394.0,1
10997_249.0,1
10998_246.0,0
10998_301.0,0
10998_374.0,0
10999_235.0,0
10999_260.0,0
10999_287.0,0
10999_373.0,0
109_-66.0,0
10_341.0,0
11000_365.0,0
11000_384.0,0
11001_215.0,0
11003_319.0,0
11003_353.0,0
11004_293.0,0
11005_370.0,0
11006_222.0,0
11007_111.0,0
11007_221.0,0
11007_273.0,1
11007_379.0,0
11007_393.0,0
11008_226.0,0
11008_257.0,0
11009_255.0,0
11009_284.0,0
11009_389.0,0
1100_389.0,0
11010_367.0,0
11011_234.0,0
11011_250.0,0
11011_276.0,0
11011_280.0,0
11011_335.0,0
11011_369.0,1
11011_394.0,0
11012_251.0,1
11012_324.0,0
11013_217.0,0
11013_243.0,0
11013_292.0,0
11013_338.0,0
11013_352.0,0
11013_365.0,0
11013_377.0,0
11014_272.0,0
11015_262.0,1
11016_316.0,0
11016_350.0,0
11016_383.0,0
11017_352.0,1
11018_308.0,0
11019_390.0,0
1101_194.0,0
1101_233.0,0
1101_250.0,0
1101_274.0,0
1101_286.0,0
1101_290.0,0
1101_338.0,0
1101_355.0,0
1101_363.0,0
11021_224.0,0
11021_363.0,0
11022_274.0,0
11023_388.0,0
11024_248.0,1
11026_23.0,0
11026_296.0,1
11027_161.0,0
11027_224.0,0
11027_277.0,1
11027_337.0,0
11027_338.0,0
11027_358.0,0
11027_360.0,0
11027_361.0,1
11027_362.0,0
11027_378.0,0
11027_385.0,0
11027_390.0,0
11028_381.0,0
11029_287.0,0
11029_352.0,0
11029_376.0,0
11029_382.0,0
11029_386.0,0
1102_219.0,0
1102_259.0,0
1102_286.0,0
1102_376.0,0
11030_238.0,0
11030_308.0,0
11030_358.0,0
11030_389.0,0
11031_238.0,0
11031_285.0,0
11031_340.0,0
11031_358.0,1
11031_372.0,0
11031_384.0,0
11033_-206.0,0
11034_121.0,1
11034_223.0,0
11034_319.0,0
11034_334.0,0
11034_380.0,0
11034_384.0,0
11035_267.0,0
11036_253.0,0
11036_383.0,0
11037_213.0,1
11037_223.0,0
11037_227.0,0
11037_239.0,1
11037_267.0,0
11037_293.0,0
11037_319.0,0
11037_351.0,0
11037_354.0,0
11037_360.0,0
11037_362.0,0
11037_368.0,0
11037_375.0,0
11037_388.0,1
11037_392.0,0
11039_173.0,0
11039_216.0,0
11040_270.0,0
11040_323.0,0
11040_344.0,0
11040_362.0,0
11040_365.0,0
11040_371.0,0
11040_377.0,0
11040_388.0,0
11041_368.0,0
11041_373.0,0
11041_389.0,0
11042_-13.0,0
11042_-238.0,0
11042_-268.0,0
11042_-275.0,0
11042_-296.0,0
11042_-322.0,0
11042_-362.0,0
11042_-72.0,0
11042_12.0,0
11042_231.0,0
11042_234.0,0
11042_26.0,0
11042_317.0,0
11042_320.0,0
11042_338.0,0
11042_372.0,0
11042_385.0,0
11042_388.0,0
11043_12.0,0
11043_194.0,0
11043_301.0,0
11043_388.0,0
11043_390.0,0
11043_391.0,0
11044_111.0,0
11044_288.0,0
11044_313.0,0
11044_365.0,0
11044_383.0,0
11045_-129.0,0
11045_250.0,0
11045_349.0,1
11045_366.0,0
11045_382.0,0
11045_389.0,0
11045_394.0,0
11046_25.0,0
11046_274.0,0
11046_370.0,0
11046_372.0,1
11046_377.0,0
11047_189.0,0
11047_236.0,0
11047_325.0,0
11047_348.0,0
11047_350.0,0
11047_366.0,0
11047_383.0,0
11047_384.0,0
11047_385.0,0
11047_386.0,1
11047_394.0,1
11048_12.0,0
11049_236.0,0
11049_271.0,1
11049_361.0,0
11049_378.0,0
11049_386.0,0
11049_390.0,0
11049_65.0,0
1104_390.0,0
1104_393.0,0
11050_383.0,0
11051_267.0,0
11052_306.0,0
11052_375.0,0
11052_379.0,0
11053_385.0,0
11054_246.0,0
11054_314.0,0
11055_-224.0,0
11055_-306.0,0
11055_-337.0,0
11055_-374.0,0
11055_-406.0,0
11055_244.0,1
11055_246.0,0
11055_266.0,0
11055_389.0,0
11056_243.0,0
11056_339.0,0
11056_350.0,0
11056_355.0,0
11057_282.0,0
11057_365.0,0
11057_383.0,0
11059_-218.0,0
11059_-282.0,0
11059_382.0,0
1105_247.0,0
11061_280.0,0
11062_342.0,0
11062_360.0,0
11063_325.0,0
11065_317.0,0
11065_366.0,0
11065_384.0,0
11066_-225.0,0
11066_11.0,0
11066_321.0,0
11066_369.0,0
11067_1.0,0
11067_199.0,0
11067_229.0,1
11067_244.0,0
11067_268.0,0
11067_341.0,0
11067_358.0,0
11067_366.0,1
11067_387.0,0
11068_256.0,0
11068_275.0,0
11068_362.0,0
11068_384.0,0
11069_384.0,0
11070_140.0,0
11070_282.0,0
11071_2.0,0
11071_375.0,0
11071_386.0,0
11071_389.0,0
11072_387.0,0
11073_238.0,0
11074_-374.0,0
11074_120.0,0
11074_127.0,0
11074_238.0,0
11074_359.0,0
